-1.210000000000000000e+02,8.000000000000000000e+00
-2.870000000000000000e+02,6.200000000000000000e+01
-2.590000000000000000e+02,3.400000000000000000e+01
-3.150000000000000000e+02,9.000000000000000000e+01
-1.160000000000000000e+02,3.000000000000000000e+00
-2.670000000000000000e+02,4.200000000000000000e+01
-2.910000000000000000e+02,6.600000000000000000e+01
-1.200000000000000000e+02,7.000000000000000000e+00
-3.270000000000000000e+02,1.020000000000000000e+02
-3.320000000000000000e+02,1.070000000000000000e+02
-2.470000000000000000e+02,2.200000000000000000e+01
-2.870000000000000000e+02,6.200000000000000000e+01
-2.950000000000000000e+02,7.000000000000000000e+01
-3.100000000000000000e+02,8.500000000000000000e+01
-1.260000000000000000e+02,1.300000000000000000e+01
-2.910000000000000000e+02,6.600000000000000000e+01
-3.320000000000000000e+02,1.070000000000000000e+02
-3.060000000000000000e+02,8.100000000000000000e+01
-2.680000000000000000e+02,4.300000000000000000e+01
-2.580000000000000000e+02,3.300000000000000000e+01
-2.760000000000000000e+02,5.100000000000000000e+01
-3.060000000000000000e+02,8.100000000000000000e+01
-2.790000000000000000e+02,5.400000000000000000e+01
-4.200000000000000000e+01,1.000000000000000000e+00
-3.000000000000000000e+02,7.500000000000000000e+01
-2.620000000000000000e+02,3.700000000000000000e+01
-2.620000000000000000e+02,3.700000000000000000e+01
-3.270000000000000000e+02,1.020000000000000000e+02
-3.220000000000000000e+02,9.700000000000000000e+01
-1.170000000000000000e+02,4.000000000000000000e+00
-2.510000000000000000e+02,2.600000000000000000e+01
-2.830000000000000000e+02,5.800000000000000000e+01
-2.520000000000000000e+02,2.700000000000000000e+01
-2.820000000000000000e+02,5.700000000000000000e+01
-2.470000000000000000e+02,2.200000000000000000e+01
-4.200000000000000000e+01,1.000000000000000000e+00
-3.220000000000000000e+02,9.700000000000000000e+01
-2.950000000000000000e+02,7.000000000000000000e+01
-4.300000000000000000e+01,2.000000000000000000e+00
-2.740000000000000000e+02,4.900000000000000000e+01
-3.390000000000000000e+02,1.140000000000000000e+02
-2.420000000000000000e+02,1.700000000000000000e+01
-1.250000000000000000e+02,1.200000000000000000e+01
-3.390000000000000000e+02,1.140000000000000000e+02
-3.150000000000000000e+02,9.000000000000000000e+01
-2.430000000000000000e+02,1.800000000000000000e+01
-3.100000000000000000e+02,8.500000000000000000e+01
-3.000000000000000000e+02,7.500000000000000000e+01
-3.240000000000000000e+02,9.900000000000000000e+01
-1.260000000000000000e+02,1.300000000000000000e+01
